DATE_TIME,DESCRIPTION,LAST_UPDATED,LOCATION,LOCATION_GMAPS,NAME,NOTES,ORGANIZER,SOCIAL,SOURCE,TAGS,TYPES,URL
"May  7, 2017","Your DGB for today is to watch a short two minute video and learn how to utilize the JDoe website.
JDoe is an anonymous sexual assault reporting website. It also offers things like community intelligence, facts about sexual assault, and resources for sexual assault victims. Watch this
[video](https://youtu.be/CpVL-YN1t7U)
about what JDoe does and why it?s so important.
A few of facts about sexual assault are that one in five women and children will be a victim of sexual assault. Although most victims feel like they are alone, they aren?t. 90% of sexual offenders are repeat offenders. (Our president even implied that he grabbed more than one woman.) You can report your own sexual assault on JDoe or one you witnessed, and it?s all anonymous, if you want it to be. Having resources like anonymous reporting and legal help in place makes victims 300% more likely to report a sexual assault. Check out their website, as well as their blog, to learn more:
[http://jdoe.io/](http://jdoe.io/)
. They will have an app coming out soon and you can sign up on their website to get a notification of when it?s released, thus making reporting sexual assaults even more easier. Together we can combat sexual assault and reduce the likelihood of it happening to those we love.",2017-06-07 01:50:05.610910,,"www.google.com/maps?q=40.7207559,-74.00076130000002",JDoe,Parsed www.dailygrabback.comfor training data,,[],dailygrabback.com,"['DGB', 'Sexual Assault', 'Anonymous Reporting', 'JDoe', 'Sex Offenders']",['Resources'],https://www.dailygrabback.com/todays-grab-1/2017/5/7/jdoe
"May  6, 2017","Your DGB for today is to read a history book or even just a history article. No, really, that?s it.
You already know more than 45, but you owe it to yourself and society to preserve that knowledge. We all need to know history, you know, so it doesn?t repeat itself and all that jazz. You should know, for example, that
[Andrew Jackson](https://www.washingtonpost.com/national/trump-makes-puzzling-claim-about-andrew-jackson-civil-war/2017/05/01/e106b9fa-2e79-11e7-a335-fa0ae1940305_story.html?utm_term=.825969aa2e80)
died before the Civil War, owned slaves, AND he?s responsible for the Trail of Tears.
You should also know that
[Frederick Douglass died in 1895](http://www.newyorker.com/humor/borowitz-report/trump-says-he-heard-frederick-douglass-was-alive-from-betsy-devos)
, and isn?t a real up-and-comer.
Need some ideas? Check out our links below to get your history on, and be sure to tell us some of your favorite history books. We?ll be reviewing different media occasionally, starting next week and would love all your suggestions.
For kids, K-8:
[http://www.the-best-childrens-books.org/American-History-books.html](http://www.the-best-childrens-books.org/American-History-books.html)
For adults:
[http://www.randomhousebooks.com/lists/list-for-history-buffs/](http://www.randomhousebooks.com/lists/list-for-history-buffs/)
[http://whytoread.com/world-history-books-everyone-must-read/](http://whytoread.com/world-history-books-everyone-must-read/)
[https://www.goodreads.com/list/show/290.Best_Non_fiction_American_History_Books](https://www.goodreads.com/list/show/290.Best_Non_fiction_American_History_Books)
[http://io9.gizmodo.com/10-books-that-will-change-how-you-see-history-1687648942](http://io9.gizmodo.com/10-books-that-will-change-how-you-see-history-1687648942)",2017-06-07 01:50:06.327827,,"www.google.com/maps?q=40.7207559,-74.00076130000002",History Lesson,Parsed www.dailygrabback.comfor training data,,[],dailygrabback.com,"['DGB', 'History Lesson', 'Trump History', 'Frederick Douglass', 'Andrew Jackson']",['Required Reading'],https://www.dailygrabback.com/todays-grab-1/2017/5/6/history-lesson
"May  5, 2017","Your DGB for today is to watch the short film
[ReMoved](https://www.removedfilm.com/)
for Foster Care Awareness Month (follow the link and click ?watch?.
)
ReMoved is a film directed by Nathanael Matanick and is utilized by social service agencies throughout the nation as a training tool for social workers, foster parents, and service providers. The film is poignant and painful and we?re asking you to watch the film because it captures the reality of the child protection system in a way that is more powerful than words can convey. The film is approximately 30 minutes long and has two parts. Yes, it?s more than the usual 5 minute DGB time commitment, but it?s worth it. If you feel it may be triggering for you, please don?t watch, but if you choose to, remember to bring the tissues.
Some statistics to keep in mind as you watch the film:
Over 400,000 children are currently in foster care in the United States
More than half of children in foster care are in the process of being reunited with their biological families
43% of youth in foster care do not graduate high school
Over half of youth are unemployed within three years of aging out of foster care
25% of youth become homeless within 2 years of aging out of foster care
Girls who have been in foster care are 2.5 times more likely to be pregnant by the time they are 19
Sources:
[https://www.childwelfare.gov/pubPDFs/foster.pdf](https://www.childwelfare.gov/pubPDFs/foster.pdf)
&
[https://www.removedfilm.com/](https://www.removedfilm.com/)
Foster families and other service providers have the awesome and humbling task of supporting bio families and children with the hope of reunification. More often than not, reunification is the healthiest option for children who are removed from their homes. While there are no easy routes in child protection or foster care, the end goal of helping families succeed is one of the most important roles in our society today.",2017-06-07 01:50:06.815133,,"www.google.com/maps?q=40.7207559,-74.00076130000002",Foster Care Awareness Month,Parsed www.dailygrabback.comfor training data,,[],dailygrabback.com,"['DGB', 'Foster Care Month', 'NFCM2017', 'ReMoved', 'Movies']",['Awareness'],https://www.dailygrabback.com/todays-grab-1/2017/5/5/foster-care-awareness-month
"May  4, 2017","Your DGB for today is to call your representatives and object to the wall.
We all have heard that Trump is building a wall and Mexico is going to pay for it. It was one of the major campaign platforms the manchild ran on, but if anyone has ever traveled to a border state, they?d know that a wall is pretty much impossible to build, given the terrain alone. If you have never seen the border of Mexico and the US, take a Texan DGB Staffer?s word that it would be quite the feat to build a wall on our southern border, not to mention the toll it would take on our budget, now that we all know Mexico is NOT going to pay for the wall. (Like anyone believed they would in the first place.)
Building a wall is not only a 7th century solution for a 21st century ?problem.? It also enacts imminent domain, which we thought republicans were against, but we know racism drives people to forget their core beliefs. Not to mention it is an ecological nightmare, not just for border states, but for flora and fauna across the globe, as well as causing problems like
[flooding and polluting local drinking water](http://www.npr.org/2017/04/25/525383494/trump-s-proposed-u-s-mexico-border-wall-may-violate-1970-treaty)
. Mexico also claims it breaks a 1970 Boundary Treaty, and they will go to court over it.
Over 100 endangered species live along the 1300 mile expanse of border and rely on a somewhat uninhibited border crossing. Animals like deer, mountain lion, ocelot, and jaguar are already impacted by the fences currently in place. A wall would do so much more damage, but many environmental scientists are afraid to discuss it given the current anti-science climate in DC. You can read more about the impact on animals in this
[article](https://www.washingtonpost.com/news/energy-environment/wp/2017/01/27/endangered-animals-are-already-cut-off-by-a-border-wall-trump-wants-it-much-bigger/?utm_term=.37c78a1f6d0b)
.
So what can you do? We are urging you to call, visit, e-mail, tweet, or even send a carrier pigeon to your representatives and urge them to say no to Donald Trump and his boyish dreams of a wall. You may even suggest that they give him a Lego set so he can fulfill his wall-building fantasies without causing environmental devastation to the people living along the border, as well as the animals who need to pass it for their existence. If you need help finding how to contact your representatives, we have the links on our
[Government Resources page](https://www.dailygrabback.com/government-resources/)
.
Everything isn?t awesome and we need to let them know.",2017-06-07 01:50:07.291775,,"www.google.com/maps?q=40.7207559,-74.00076130000002",A Boy and his Wall,Parsed www.dailygrabback.comfor training data,,[],dailygrabback.com,"['DGB', 'No Ban No Wall', 'Border Wall', 'Border Flooding', 'Endangered Species']",['Politics'],https://www.dailygrabback.com/todays-grab-1/2017/5/4/a-boy-and-his-wall
"May  3, 2017","Your DGB for today is to honor World Press Freedom Day and support legitimate and truthful journalism.
In an age where esteemed news outlets are attacked as ?fake news? by our president, press access to the administration is blocked, and the public is being offered ?alternative facts,? it is essential to remain vigilant and demand the right to truthful information. Currently, we face the terrifying reality that our election was hacked by a foreign government implanting insidious fake news stories in our social media channels.
Recently, at the White House Correspondents Dinner, Hasan Minhaj took a break in his comedic bit to implore journalists to be better (for a laugh, and some truth, follow
[this](https://www.youtube.com/watch?v=Z7oG74nHSTQ)
link to watch his whole routine
). In an time where our commander-in-chief is using social media and biased cable outlets to provide him with ?news?, Hasan?s plea is more relevant than ever. ?The stakes are high.
Please take a moment to
[watch](http://www.un.org/en/events/pressfreedomday/sgmessage.shtml)
United Nations Secretary-General, Antonio Guterres, speak about the importance of honoring this day and the journalists we depend on to provide us with truthful information, and reflect on this powerful statement:
?On World Press Freedom Day, I call for an end to all crackdowns against journalists - because a free press advances peace and justice for all.?",2017-06-07 01:50:07.861757,,"www.google.com/maps?q=40.7207559,-74.00076130000002",World Press Freedom Day,Parsed www.dailygrabback.comfor training data,,[],dailygrabback.com,"['DGB', '#WHCD', 'WPFD2017', 'Press Freedom', 'World Press Freedom Day']",['Awareness'],https://www.dailygrabback.com/todays-grab-1/2017/5/3/world-press-freedom-day
"May  2, 2017","Your DGB for today is to call out an organization on their offensive logo or name.
Last month, it was brought to our attention at DGB that our original logo resembled a pink pussy hat. While our original logo predates even the idea of the Women?s March, and was inspired by a dearly departed DGB pet, we carefully considered this criticism. We never want to intentionally publish imagery which excludes anyone or elicits negative feelings. While iconic to a moment in history, the pink pussy hat is
[problematic](http://wearyourvoicemag.com/identities/feminism/pussy-hats-transmisogyny )
for a variety of reasons.
While our Designers at DGB are always open to criticism and change, some companies take their self-righteousness all the way to the Supreme Court, as
[The Washington Redskins did](http://www.rollingstone.com/sports/washington-redskins-trademark-appeal-denied-by-supreme-court-w443144)
with their trademark rights last year.
Although the SJC refused the case, thereby leaving the ruling in place that stripped their trademark rights, the team is not required to redesign their logo. Let them know that they?re doing empathy wrong by
[dropping them a line](http://www.redskins.com/footer/contact-us.html )
.
No organization is above accountability. Thank you for keeping us humble.",2017-06-07 01:50:08.369715,,"www.google.com/maps?q=40.7207559,-74.00076130000002",Offensive Logos,Parsed www.dailygrabback.comfor training data,,[],dailygrabback.com,"['DGB', 'Logo', 'Washington Redskins', 'Supreme Court', 'Trans Rights']",['Action'],https://www.dailygrabback.com/todays-grab-1/2017/5/1/offensive-logos
"May  1, 2017","Your DGB for today is to troll
[VOICE](https://www.ice.gov/voice)
, aka Victims of Immigrant Crime Engagement.
Donald Trump and Homeland Security rolled out a brand new hotline for people to call and report if you have been a victim of or a witness to a crime committed by ?removable criminal aliens.? We are asking you to flood their line with calls about anything an alien has done to you; not just any alien though, The X-Files kind.
The hotline number is 1-855-48-VOICE. They have already been inundated with alien crimes since their roll out last week, and we want to keep the party going. So, whether you were spying on your neighbor and saw them get impregnated by an alien, or they stole the garden gnome from your front porch for nefarious purposes, or just came in and abducted your sister during a game of Stratego, do your due diligence as a citizen of the United States and report these reprehensible crimes. Bonus points if your story has anything to do with an actual X-Files episode. Let us know if Mulder, Scully, or any other Men In Black pay you a visit. We want to believe.",2017-06-07 01:50:08.979652,,"www.google.com/maps?q=40.7207559,-74.00076130000002",I?d Like to Report an Alien,Parsed www.dailygrabback.comfor training data,,[],dailygrabback.com,"['DGB', 'ICE', 'VOICE', 'The X-Files', 'Criminal Aliens']",['Trolling'],https://www.dailygrabback.com/todays-grab-1/2017/5/1/id-like-to-report-an-alien
"April 30, 2017","Your DGB for today is to help stop society?s running commentary on the human body.
Have you been a victim or perpetrator of the old gaffe where one person assumes that a woman is pregnant and then turns out to be wrong? The heart of those terribly awkward exchanges is the notion that it?s totally cool to turn an observation regarding someone?s body into speech. It?s actually rude, can be very hurtful, and contributes to toxic notions about food/eating, weight, and beauty. That example is an obvious one but it?s still not okay, even in other instances. What if your coworker looks thinner and you want to compliment them? Nope. You may have no idea why they have lost weight or even that they actually wanted to. What if you notice that someone looks tired and you want to say something in solidarity? Just don?t. You can express sympathy or empathy without making people feel self-conscious.
We encourage you to read a couple of articles or blog posts about this topic and make a commitment to being a kinder, more sensitive person. Some suggestions below:
[https://medium.com/@Jacqui_84/stop-commenting-on-peoples-bodies-it-s-rude-ec11d02a3db8](https://medium.com/@Jacqui_84/stop-commenting-on-peoples-bodies-it-s-rude-ec11d02a3db8)
[http://thoughtcatalog.com/francesca-saunders/2014/01/on-body-image-why-we-need-to-stop-commenting-on-size/](http://thoughtcatalog.com/francesca-saunders/2014/01/on-body-image-why-we-need-to-stop-commenting-on-size/)",2017-06-07 01:50:09.471008,,"www.google.com/maps?q=40.7207559,-74.00076130000002",Stop Commenting on People?s Bodies,Parsed www.dailygrabback.comfor training data,,[],dailygrabback.com,"['DGB', 'Body Image', 'Body Positivity', 'Awareness', 'Fat Shaming']",['Required Reading'],https://www.dailygrabback.com/todays-grab-1/2017/4/30/stop-commenting-on-peoples-bodies
"April 29, 2017","Your DGB for today is to prepare for the May Day of Resistance and Strike taking place on May 1st.
May 1st has traditionally been known as Labor Day, although the US celebrates Labor Day in September. The tradition began in in 1886, when 200,000 workers across the country went on strike for an eight hour workday. You can read more about the history behind labor day
[here](http://time.com/3836834/may-day-labor-history/)
.
This year over 350,000 workers have organized with the Food Chain Workers Alliance and the SEIU USWW and are planning to strike on May 1st to demand ?a world where the most marginalized working families live with dignity, safety, and power.? So what can you do to support them? First, you could strike along with them. Put your money where your mouth is and strike in solidarity. While striking you can join one of the many
[May Day Strike events](https://www.google.com/maps/d/u/1/viewer?mid=1DtUPZ543xkB-HgMSEomUY1Gj0YE&ll=39.75785526138667%2C-101.02329968750001&z=3)
across the country or check
[our website](https://www.dailygrabback.com/demonstrations/)
for more.
You can also go to the
[official website](https://bsolid.org/cause/MayDayGeneralStrike)
and find other actions to take, like joining the anti-retaliation network to protect strikers from losing their jobs, or crowdfund a general strike fund for workers.
Whatever you choose to do on May Day, make sure you are standing in solidarity with immigrant, African American, LGBTQ, indigenous, and women workers along with allies who are striking on May 1st. We have to show the Trump administration that we will not stay silent while their policies rip families apart, increase the criminalization of Black and Brown communities, and strip wages, safety protections, and organizing rights. #ShutItDownMay1",2017-06-07 01:50:10.168769,,"www.google.com/maps?q=40.7207559,-74.00076130000002",May Day Strike,Parsed www.dailygrabback.comfor training data,,[],dailygrabback.com,"['DGB', 'May Day', 'May 1st Strike', 'May Day Strike', 'Strike']",['Action'],https://www.dailygrabback.com/todays-grab-1/2017/4/28/may-day-strike
"April 28, 2017","Your DGB for today is to educate yourself about why Immigrant and other marginalized workers are exposed to a greater safety risk at their jobs.
The upcoming May Day Strike is intended to highlight the heightened risks minorities face at their places of employment, so that action can be taken by employers to ensure the health and safety of their most vulnerable employees. Today is
[World Health and Safety at Work Day](http://www.un.org/en/events/safeworkday/)
, so let?s take a minute to familiarize ourselves with the risks as outlined by the
[CDC](https://blogs.cdc.gov/niosh-science-blog/2014/12/04/immigrant-osh/)
.
Did you know, Latino workers face almost 50% higher fatality rates at their jobs than all other employees?
To enact positive change that ensures the safety of immigrant workers, we must first be aware of the barriers which increase their risk. Reflect on the fact that every day an immigrant goes to work, they are much more likely to come to harm. And, be sure to show up this May Day in support of our Immigrant workforce.",2017-06-07 01:50:10.749377,,"www.google.com/maps?q=40.7207559,-74.00076130000002",World Day for Health & Safety,Parsed www.dailygrabback.comfor training data,,[],dailygrabback.com,"['DGB', 'Immigrants', 'CDC', 'Workplace Safety', 'Health and Safety At Work Day']",['Awareness'],https://www.dailygrabback.com/todays-grab-1/2017/4/28/world-day-for-health-safety
"April 27, 2017","Your DGB for today is to learn about how climate change is a feminist issue. We?ve asked you to march, now we?re asking you to consider marching in your local People?s Climate March under the twin banners of environmentalism and women?s empowerment. Make your protest sign do the talking for you, tweet your concerns, and/or give your Members of Congress an earful.
Women, especially in developing nations, are often
[uniquely vulnerable](https://news.vice.com/article/how-climate-change-impacts-women-the-most)
to the effects of climate change for a wide range of reasons. For instance, because of their role in caregiving, women are often the last to leave an area in the grip of a climate change-related natural disaster, and therefore are more likely to die. Women in some communities may not have access to education that could help them combat the effects of drought on crops and livestock, which are traditionally their responsibility.
On top of all this, our current administration represents a perfect storm for these women. Trump?s agenda simultaneously looks to
[slash foreign aid](http://foreignpolicy.com/2017/04/24/u-s-agency-for-international-development-foreign-aid-state-department-trump-slash-foreign-funding/)
- including programs aimed at empowering women in developing nations, cut off access to family planning for those women via the ?global gag rule,? and defund climate change science.
We have to stand up for our sisters in other lands. Once again, women bear the brunt of catastrophic policies, but we?re not going to take it any longer.",2017-06-07 01:50:11.683037,,"www.google.com/maps?q=40.7207559,-74.00076130000002",Women & Climate Change,Parsed www.dailygrabback.comfor training data,,[],dailygrabback.com,"['DGB', 'Climate March', 'Climate Change', 'Global Gag Rule', ""Women's Rights""]",['Women and Children'],https://www.dailygrabback.com/todays-grab-1/2017/4/27/women-climate-change
"April 26, 2017","Your DGB for today is to help support
[The Miner?s Protection Act](https://www.congress.gov/bill/115th-congress/house-bill/179)
, also known as House Resolution 179 or Senate Bill 175.
In 2012 and 2015, three coal mining companies went bankrupt leaving their retirees in danger of losing their promised health care benefits and leaving the long-term health of the United Mine Workers of America (UMWA) 1974 pension fund on shaky ground. This, coupled with the heavy damage done to the fund by the 2008 Wall Street crash and subsequent recession, leaves over 20,000 mostly elderly retirees in grave danger of being financially destitute. Bipartisan legislation has been introduced in both houses of Congress that would preserve these promised benefits.
The UMWA is asking everyone that can to contact Senator Mitch McConnell and Speaker Paul Ryan and request that they support The Miner?s Protection Act.
The number for the congressional switchboard where both politicians can be reached is 202-224-3121. Here is a short script to follow if you need it:
?Hello, I am calling [Senator McConnell/Speaker Ryan] to ask that they support The Miner?s Protection Act and preserve health care benefits for retired miners as well as shore up the pension fund. Thank you.?
Grab back and support organized labor!",2017-06-07 01:50:12.295187,,"www.google.com/maps?q=40.7207559,-74.00076130000002",Miner?s Health,Parsed www.dailygrabback.comfor training data,,[],dailygrabback.com,"['DGB', 'Senate', 'Congress', 'House of Representatives', 'Mine Workers']",['Action'],https://www.dailygrabback.com/todays-grab-1/2017/4/26/miners-health
"April 25, 2017","Your DGB for today is to prepare to participate in or support the upcoming People?s Climate March on Saturday, April 29th.
April has been a busy month for marches. We started with the Tax March, then the March for Science, and now it?s time for the People?s Climate March. We know it?s hard work getting out there every weekend and we commend you for doing it and showing 45 that we aren?t backing down. We know it bugs him, because his angry and often incoherent tweets tend to rev up on the day of and day after marches. If you are starting to feel the burn from all this political exercise, review our
[blog on how to combat protest fatigue.](https://www.dailygrabback.com/grab-blog/2017/2/17/how-to-combat-protest-fatigue)
The
[official march](https://peoplesclimate.org/)
is taking place in DC, but if you can?t make it there, there are tons of sister marches across the country, and even buses available for you to join some of the larger marches.
Make sure you carpool with friends, or take one of the many buses to the march to reduce your carbon footprint. Can?t make it to the march, but want to support it and our climate? Check out the
[social media resources page](https://peoplesclimate.org/social-media/)
to find hashtags, post ideas, and different graphics you can share to show your support for the earth and the People?s Climate March.
Want even more ways to fight 45?s anti-science and climate change denying policies? Check out the
[Political Action Toolkit](https://docs.google.com/document/d/1-D3AeWY2MSgOZV1WSy-1QWQFYWxCxv1TnL8DPhQj850/view)
, which offers things like state specific resources, talking points for attending a town hall or calling your representatives, and art and signs for protesting.",2017-06-07 01:50:13.006321,,"www.google.com/maps?q=40.7207559,-74.00076130000002",People?s Climate March,Parsed www.dailygrabback.comfor training data,,[],dailygrabback.com,"['DGB', 'Climate Change', 'Climate March', 'Sister March', 'Science']",['Activism'],https://www.dailygrabback.com/todays-grab-1/2017/4/25/peoples-climate-march-1
"April 24, 2017","Your DGB for today is to initiate and utilize the
[Resistbot](https://resistbot.io/)
service.
Isn?t it frustrating when you finally overcome your phone anxiety and make that call to a rep, only to have the line be busy or go to a full voicemail message? That?s why we at DGB try to give you other contact options such as fax or email, and this service makes it even easier. Resistbot is an automated text assistant that turns your communications into faxes sent to your Congressional Representatives and Senators. You begin by texting ?resist? to 50409 and the bot will prompt you from there, starting with sending a message to both of your senators. She (we like to think of the bot as a she) will then confirm delivery of the faxes and will periodically text you again asking if you have additional communications. You can text her anytime as well. You can even resist in the middle of the night. Resistbot will never reject or judge you.",2017-06-07 01:50:13.780156,,"www.google.com/maps?q=40.7207559,-74.00076130000002",Resistbot,Parsed www.dailygrabback.comfor training data,,[],dailygrabback.com,"['DGB', 'Resistbot', 'Representatives', 'Senators', 'Fax']",['Action'],https://www.dailygrabback.com/todays-grab-1/2017/4/23/resistbot
"April 23, 2017","Your DGB for today is to share your thoughts, feelings, and ideas with the White House. That?s right, the White House is asking for
[input](https://www.whitehouse.gov/reorganizing-the-executive-branch?utm_source=email&utm_medium=email&utm_content=20170413_ADM_1600-Daily#page)
, specifically on how to reorganize the Executive Branch. This is an opportunity to share your views.
The survey does not list what the various agencies mentioned actually do, but we have a
[link](https://www.usa.gov/federal-agencies/a)
that may help. Rest assured, you know more than Donald Trump.
While it?s tempting to simply ask for Trump?s resignation, sharing ideas on ?how the government can be better organized to work for the American people,? is a good thing. And who?s to say they won?t use one? If Jared Kushner can advise the president, anyone can. Or, if you?re like some of us, an old fashioned trolling of Trump is always fun and they?ve given us essay questions, so do your thing. You have until June 12th to air all your grievances and make your demands, er...suggestions.",2017-06-07 01:50:14.236391,,"www.google.com/maps?q=40.7207559,-74.00076130000002",Reorganizing the Executive Branch,Parsed www.dailygrabback.comfor training data,,[],dailygrabback.com,"['DGB', 'Executive Branch', 'Trump', 'Survey', 'Federal Agencies']",['Action'],https://www.dailygrabback.com/todays-grab-1/2017/4/23/reorganizing-the-executive-branch
"April 22, 2017","Your DGB for today is to learn about, or participate in, the themes spotlighted for this year?s
[Earth Day](http://www.earthday.org/earthday/)
.
The themes this year center around environmental and climate literacy. What does that mean? Through education we can learn how to make decisions that positively impact the environment and our relationship to the earth. The Earth Day Campaign Network has made a commitment to ensure that no student graduates high school without being environment and climate literate; ready to enact positive change in order to preserve our world.
In addition to increasing literacy, several campaigns are launching around the globe to protect forests, register new voters, make greener cities, protect endangered species, and address climate change. Support, donate, or educate yourself about these initiatives
[here](http://www.earthday.org/campaigns/)
.
The most publicized and visible activity this year is, of course, the
[March for Science](http://www.earthday.org/marchforscience/)
.
Get out and show your support by finding a
[march near you](https://www.dailygrabback.com/demonstrations/)
.
Many events are offering a teach-in component at the beginning of the program in support of the theme of environmental and climate literacy.
A favorite saying of ours at DGB is ?There is no planet B.? So, do your duty as a global citizen and bring your A game.",2017-06-07 01:50:14.829269,,"www.google.com/maps?q=40.7207559,-74.00076130000002",Earth Day,Parsed www.dailygrabback.comfor training data,,[],dailygrabback.com,"['DGB', 'March for Science', 'Climate Change', 'environment', 'Earth Day']",['Activism'],https://www.dailygrabback.com/todays-grab-1/2017/4/22/earth-day
"April 21, 2017","Your DGB for today is to
[set up a VPN](https://qz.com/945261/how-to-get-a-personal-vpn-and-why-you-need-one-now/)
(virtual private network), which will allow you to browse the web more securely.
This will make it harder for your internet service provider (ISP) to snoop on your activities and make a buck off your data.
Earlier this month, a
[bill](https://www.congress.gov/bill/115th-congress/senate-joint-resolution/34/text)
was signed into law that overturned an FCC rule designed to protect consumers? privacy on the internet.
By making it legal for your ISP to gather and sell your browsing history, this bill serves no purpose other than to line the pockets of big corporations. ?So we have to make it harder for them to gather that information.
When the government puts the profit margins of a few big companies ahead of the rights of the people, we?ve got to channel our best Mr. Robot impression and keep Evilcorp from profiting from our lost privacy.",2017-06-07 01:50:15.673034,,"www.google.com/maps?q=40.7207559,-74.00076130000002",DIY Internet Security: Setting Up a VPN,Parsed www.dailygrabback.comfor training data,,[],dailygrabback.com,"['DGB', 'Internet Security', 'VPN', 'Technology', 'DIY']",['Action'],https://www.dailygrabback.com/todays-grab-1/2017/4/21/diy-internet-security-setting-up-a-vpn
"April 20, 2017","Your DGB for today is to find ways to support or participate in the March for Science taking place across the country on Saturday, April 22nd.
The major march is occurring in DC, but there are a number of satellite marches across the country. You can check our
[website](https://www.dailygrabback.com/demonstrations/)
or the official
[March for Science website](https://www.marchforscience.com/satellite-marches/)
to find a satellite march in your area.
You can also check out their
[website](https://www.marchforscience.com/)
to buy gear and donate to the march, as well as reading about their mission, particularly their Diversity and Inclusion Principles.
If you?re not able to participate in the march, we urge you to call your
[representatives](http://www.house.gov/representatives/find/)
and let them know you support the March for Science, and urge them to fight 45 and his cronies disbelief in science and their plans to gut science-related programs and the EPA. We also urge you to express your concern over the hiring freezes and gag orders they have put in place on scientists across the country.
So, don your brain hats, and get out and march this weekend to let Trump and other science deniers know that we support science because ?there is no planet B.?",2017-06-07 01:50:16.206732,,"www.google.com/maps?q=40.7207559,-74.00076130000002",March for Science,Parsed www.dailygrabback.comfor training data,,[],dailygrabback.com,"['DGB', 'March for Science', 'EPA', 'Support Science', 'March']",['Activism'],https://www.dailygrabback.com/todays-grab-1/2017/4/20/march-for-science
"April 19, 2017","Your DGB for today is to call Mitch McConnell and tell him to stop being a child and do his job.
Congress is in recess through April 21st, which means their phone lines are more likely free, and Mitch has apparently been
[snubbing Elizabeth Warren](http://www.huffingtonpost.com/entry/elizabeth-warren-mitch-mcconnell_us_58f25feae4b0bb9638e45a52)
like a mean girl ever since She Persisted.
His Washington number: (202) 224-2541, usually has a full voice mailbox, so we?ll also try him at his Bowling Green office, in honor of the massacre: (270) 781-1673. Air any of your grievances, but please include the fact that he seems to be unable to maintain a professional environment in his senate, which generally doesn?t include The Silent Treatment.
[Here](https://lwvky.org/your-government/federal-government/mcconnell/)
are his other office numbers for extra fun.
So give him a call or tweet him @SenateMajLdr and let him know he needs to stop trying to make Mitch happen.",2017-06-07 01:50:16.733028,,"www.google.com/maps?q=40.7207559,-74.00076130000002",Not A Southern Gentleman,Parsed www.dailygrabback.comfor training data,,[],dailygrabback.com,"['DGB', 'Congress', 'Mitch McConnell', 'Bowling Green', 'Kentucky']",['Politics'],https://www.dailygrabback.com/todays-grab-1/2017/4/19/not-a-southern-gentleman
"April 18, 2017","Your DGB for today is to help prevent animal cruelty.
April is Prevent Animal Cruelty month and the
[ASPCA](https://www.aspca.org/)
has a number of ways you can take action to ensure the safety of animals in your area. Check out their
[Alerts & Events](https://www.aspca.org/take-action/advocacy-center)
page for a state by state breakdown of current animal safety advocacy. They have action items such as donating, supporting/objecting to bills in the legislature, adopting a pet, volunteering, and more!
The Humane Society has put out a
[fact sheet](http://www.humanesociety.org/issues/abuse_neglect/facts/animal_cruelty_facts_statistics.html?referrer=%20target=?referrer=https://www.google.com/)
about animal cruelty and the information is quite shocking.
Did you know that dogs are the most likely animal to be abused? That there is a also a high correlation between animal abuse and domestic violence? And that dog fighting and cock fighting are still a significant concern in many states?
Whether you?re a horse person, a dog person, a cat person or all of the above, animals need our protection. So, before you take animal protection vigilantism into your own hands and throw red paint on your neighbor?s faux fur parka, take a minute to check in with the ASPCA for ideas that really work to protect our most loving companions.",2017-06-07 01:50:17.279965,,"www.google.com/maps?q=40.7207559,-74.00076130000002",Love our Four-Legged Friends,Parsed www.dailygrabback.comfor training data,,[],dailygrabback.com,"['DGB', 'ASPCA', 'Prevent Animal Cruelty', 'Adopt All The Things', 'Cats and Dogs']",['Activism'],https://www.dailygrabback.com/todays-grab-1/2017/4/18/love-our-four-legged-friends
"April 17, 2017","Your DGB for today is to secure your inbox.
Maybe you?ve heard of some private email accounts being hacked? We vaguely recall something about that being in the news in the recent past. If someone gets into your email, you may as well hand them your entire life, right? They can change all your passwords, access personal correspondence, financial information, and classified documents. Okay, probably not that last one.
Anyway, you?ll enable two-step authentication to access your email from new devices, which usually includes a text message sent to your phone. For Gmail, you?ll do it
[here](https://myaccount.google.com/signinoptions/two-step-verification/enroll-welcome)
. Find a Yahoo! tutorial
[here](https://help.yahoo.com/kb/SLN5013.html)
, and a Microsoft/Outlook one
[here](https://www.eff.org/deeplinks/2016/12/how-enable-two-factor-authentication-outlookcom-and-microsoft)
.
So, if a Russian server somewhere tries to access your email account, they?ll KGBe out of luck.",2017-06-07 01:50:17.914609,,"www.google.com/maps?q=40.7207559,-74.00076130000002",Passwords Aren?t Enough,Parsed www.dailygrabback.comfor training data,,[],dailygrabback.com,"['DGB', 'Yahoo!', 'Gmail', 'Microsoft', 'Internet Security']",['Technology'],https://www.dailygrabback.com/todays-grab-1/2017/4/17/passwords-arent-enough
