DATE_TIME,DESCRIPTION,LAST_UPDATED,LOCATION,LOCATION_GMAPS,NAME,NOTES,ORGANIZER,SOCIAL,SOURCE,TAGS,TYPES,URL
"Jun 13, 2017  6:00 AM - Jun 13, 2017  7:00 PM EDT",b'This is a City Wide Primary. Democrats and Republicans will be voting at the same time. You will have to ask for a Democrat ballot.\nLast day to register to vote in the Primary May 23.\nWho will you see on your ballot? These are the tentative candidates. Do your homework; research; contact them. See where they stand on matters important to you.\nGubernatorial Candidates\nRalph Northam (D)\nTom Perrielo (D)\nLieutenant Gubernatorial Candidates\nJustin Fairfax (D)\nSusan Platt (D)\nGene Rossi (D)\nNote: Names may be added or dropped. Someone may enter (March 20 is the deadline). Someone may drop out.',2017-06-05 20:45:41.872818,"Roanoke, VA","https://www.google.com/maps?q=37.2709704,-79.9414266",ROANOKE CITY PRIMARY,Parsed www.risestronger.org for training data,Your Polling Location,['https://facebook.com/events/1860509710827198'],risestronger.org,[],[],https://risestronger.org/events/roanoke-city-primary
"Mar 21, 2018 12:00 PM - Mar 21, 2018  2:00 PM CDT","b'Corrections Corporation of America is one of the largest for profit prison companies making millions off the Mass Incarceration of Blacks and the Poor through lobbying, direct campaign contributions and increasing their influence politically. CCA was quoted in their 2014 Annual Report: ""The demand for our facilities and services could be adversely affected by the relaxation of enforcement efforts, leniency in conviction or parole standards and sentencing practices or through the decriminalization of certain activities that are currently proscribed by our criminal laws. For instance, any changes with respect to drugs and controlled substances or illegal immigration could affect the number of persons arrested, convicted, and sentenced, thereby potentially reducing demand for correctional facilities to house them."" Do not allow CCA to profit from Mass Incarceration. Join us in Protesting CCA\'s private industry for profit ""slavery"".\nUPDATE: The Corrections Corporation of America, GEO Group, and the Avalon Corporation all have facilities in the Austin, Texas area and Wells Fargo, Bank of America, Barclays Intl. and Merrlin Lynch have invested in private prisons. In honor of the Robert Sobukwe who lead a demonstration to a Soweto, South Africa police station on March 21, 1960 and those who lost their lives protesting apartheid and police brutality at the Sharpeville Massacre on March 21, 1960 at a Sharpeville police station, we will continue to uphold the date of March 21. We will make this a mass protest with organizations and advocates working to dismantle the prison industrial complex in the fields of mental health, rehabilitation, recidivsm, and criminal justice.\nFURTHER UPDATE: To avoid displacement of the residents of the Austin Transitional Center, 3154 East Highway 71, Austin, Texas 78617 we have moved this event to next year 2018 back to the GEO Group\'s new headquarters 1777 NE Loop 410, San Antonio, Texas 78217.'",2017-06-05 20:45:42.881351,", San Antonio, TX, 78217","https://www.google.com/maps?q=29.538966,-98.4239055",PROTEST AT CORRECTIONS CORPORATION OF AMERICA: END MASS INCARCERATION,Parsed www.risestronger.org for training data,Geo Group,['https://facebook.com/events/737098406434114'],risestronger.org,[],[],https://risestronger.org/events/protest-at-corrections-corporation-of-america-end-mass-incarceration
"Jun 10, 2017  2:00 PM - Jun 10, 2017  4:00 PM MDT","b""Our meeting for the month of June.\nOpen to all.\nLet's build socialism in our lifetime.""",2017-06-05 20:45:43.968208,"2600 Leyden St, Denver, CO 80207","https://www.google.com/maps?q=39.7552653,-104.9148042",DSA ORGANIZING MEETING,Parsed www.risestronger.org for training data,Park Hill UCC,['https://facebook.com/events/1908906246019751'],risestronger.org,[],[],https://risestronger.org/events/dsa-organizing-meeting
"Jun 17, 2017  9:00 AM - Jun 17, 2017  5:00 PM PDT","b'How to talk to Trump Supporters: Using Powerful Non-Defensive Communication to defuse hostility\nSIGN UP HERE: https://howtotalktotrumpsupporters.eventbrite.com\nDATE AND TIME\nSat, June 17, 2017\n9:00 AM \xe2\x80\x93 5:00 PM PDT\nDo you feel fear, overwhelm or outrage when you see the threats we are facing to the very essence of our democracy? How can we engage in productive, respectful dialogue with people who don\'t see the danger or are invested in taking away the rights of others?\nIt\'s hard not to feel superior and try to convince people who support Trump and our current Congress, but this common approach is likely to further alienate them.\nIn a fast-paced day with Sharon Strand Ellison, creator of the Powerful Non-Defensive Communication process, you can learn how to prompt others to drop their defenses and voluntarily shift their positions.\nIf you can\'t attend this workshop and would like to be notified of future workshops in the Bay Area, please email\n[email\xc2\xa0protected]\n/* <![CDATA[ */!function(t,e,r,n,c,a,p){try{t=document.currentScript||function(){for(t=document.getElementsByTagName(\'script\'),e=t.length;e--;)if(t[e].getAttribute(\'data-cfhash\'))return t[e]}();if(t&&(c=t.previousSibling)){p=t.parentNode;if(a=c.getAttribute(\'data-cfemail\')){for(e=\'\',r=\'0x\'+a.substr(0,2)|0,n=2;a.length-n;n+=2)e+=\'%\'+(\'0\'+(\'0x\'+a.substr(n,2)^r).toString(16)).slice(-2);p.replaceChild(document.createTextNode(decodeURIComponent(e)),c)}p.removeChild(t)}}catch(u){}}()/* ]]> */\n---------------------------------------------\nSharon Strand Ellison\'s Work\nRelated to Political and Social Change Movements\nSharon Strand Ellison is an international communication consultant, an award-winning speaker, and the author of Taking the War Out of Our Words: The Art of Powerful Non-Defensive Communication (PNDC).\nSharon has provided PNDC training for more than 100 peace activists in San Francisco, the Violence Prevention Coalition, the Women\'s Funding Network, including Women of Color in International Development, and the U.C. Berkeley Staff Diversity Facilitator Network.\nConference keynotes given by Sharon include: The Human Capacity for Peace Conference: What is the Power of Nonviolent Language and Action, from the Individual to Global Settings; Facing the Challenge Within: A progressive Scholars and Activist Conference on Anti-Semitism and the Left; and The Women\'s Global Health Imperative\'s International Conference at UCSF Medical School.\nTestimonials\nWhen used with compassion, thoughtfulness, and respect, language becomes a powerful tool for liberation. We need Sharon Ellison\'s work in our homes, in our offices, and most of all, in our hearts. \xe2\x80\x94Evelyn C. White, editor, The Black Woman\'s Health Book\nOver and over again, I\'ve seen Sharon facilitate sensitive communications about differences in race, religion, class status, etc., and leave people feeling connected instead of alienated, and enlightened instead of embattled. \xe2\x80\x94Emily Zimmerman, Instructor, Korean Studies, San Francisco State University\nAlbert Einstein visualized and communicated a more profoundly accurate model of our physical Reality. I believe Sharon Ellison has done the same with a more profoundly accurate model of how our human relationships are structured, as a linguistic virtual reality. Changing how we speak changes how we relate.  Her work might transform humanity in the 21st century."" \xe2\x80\x94Stephen Weitz, Ph.D., Biochemist\nTo learn more about Sharon and PNDC, visit pndc.com.'",2017-06-05 20:45:45.046456,,,HOW TO TALK TO TRUMP SUPPORTERS,Parsed www.risestronger.org for training data,"Berkeley, CA",['https://facebook.com/events/1883164845296066'],risestronger.org,[],[],https://risestronger.org/events/how-to-talk-to-trump-supporters-756e554f-5aa6-4808-a9a7-c81100c9f482
"Aug 26, 2017  1:00 PM - Aug 26, 2017  5:00 PM COT","b'INDIVISIBLE MARCH\xe2\x80\x8b\nJoin the Indivisible Movement to Resist Trump\xe2\x80\x99s Agenda\nRSVP 8.26\n\xe2\x80\x8bMarch in celebration of The Resistance and The 19th Amendment. INDIVISIBLE SUFFRAGISTS are in solidarity of Indivisible Actions inspired by the INDIVISIBLE GUIDE. The date of 8.26 was purposefully chosen based upon the official enactment. Thus in 1971, August 26 became designated as ""Women\'s Equality Day"" in the United States. If you are one of the 5,982+ officially registered Indivisible Groups via indivisibleguide.com and are interested in participating in the INDIVISIBLE MARCH, we welcome you to join us in celebration of our historical progress and accomplishments of THE RESISTANCE. We intend to acknowledge the 97th Anniversary of the 19th Amendment in 2017 and beyond. Please help us to uplift Indivisible Actions across the United States, and worldwide, for the countdown to the 100th anniversary in 2020. We ask that you register on indivisiblemarch.org via the RSVP page to confirm your attendance. Participation is not limited to Indivisible Groups. All like minded NPO organizations and activist groups contributing to THE RESISTANCE are welcome to take leadership in organizing and participating in the INDIVISIBLE MARCH. WE THE PEOPLE are the INDIVISIBLE MARCH.\xe2\x80\x8b\nFurther Description : TBA'",2017-06-05 20:45:50.931658,,,INDIVISIBLE MARCH ON JUNEAU,Parsed www.risestronger.org for training data,"Alaska State Capitol? 120 W. 4th Street, Juneau, AK 99801",['https://facebook.com/events/1168463453282482'],risestronger.org,[],[],https://risestronger.org/events/indivisible-march-on-juneau
"Jun 22, 2017  6:00 PM - Jun 22, 2017  8:00 PM EDT","b'Please join us for our May meeting. Open to all.\nAllendale UMC (in the Sanctuary)\n3803 Haines Road N\nSaint Petersburg, FL 33703\nWe will review our principles and discuss upcoming actions.\nIf you have not done so already, please review the Indivisible Guide found here:\nhttps://www.indivisibleguide.com/download-the-guide\nAllendale UMC has provided meeting space for us the 4th Thursday of every month at 6pm. We look forward to seeing you there!'",2017-06-05 20:45:52.414957,"3803 Haines Rd N, Saint Petersburg, FL, 33703","https://www.google.com/maps?q=27.8072641,-82.6501875",INDIVISIBLE FL-13 JUNE MEETING,Parsed www.risestronger.org for training data,Allendale United Methodist Church -  St. Petersburg,['https://facebook.com/events/650800951785835'],risestronger.org,['Governance and Rule of Law'],[],https://risestronger.org/events/indivisible-fl-13-june-meeting
"Jul 27, 2017  6:30 PM - Jul 27, 2017  8:00 PM EDT","b'Please join the Atlanta NAACP for our monthly General Membership meeting. We meet the 4th Thursday of every month from 6:30 - 8:00 pm. We address concerns of the community, provide committee updates and more.\nWe welcome current members as well as new members.'",2017-06-05 20:45:53.213853,"970 Martin Luther  King, Jr Drive SW, Atlanta, GA, 30314","https://www.google.com/maps?q=33.7547442,-84.4192752",NAACP ATLANTA GENERAL MEMBERSHIP MEETING,Parsed www.risestronger.org for training data,Atlanta NAACP,['https://facebook.com/events/642681319244082'],risestronger.org,['Civil Rights and Civil Liberties'],[],https://risestronger.org/events/naacp-atlanta-general-membership-meeting-4d432824-f9c2-4979-bb99-90cc41b621ef
"Jul 6, 2017  6:00 PM - Jul 6, 2017  9:00 PM EDT","b""Donald Trump is uniting this country in ways that he would have never imagined... The only catch is we're uniting against him. Join The Rhode Island Progressive Democrats on Thursday, June 8th as we hold a fundraiser to support progressive people and issues. Midterm elections are right around the corner and dismantling establishment politicians begins here. We're suggesting a $50 donation for the event and will be serving both appetizers and sandwiches from Olga's Restaurant.\nTickets will be available for purchase soon. More information to come.""",2017-06-05 20:45:54.074140,"250 S Water St, Providence, RI","https://www.google.com/maps?q=41.822528,-71.405483",RI PROGRESSIVE DEMOCRAT FUNDRAISER AND AWARD CEREMONY!,Parsed www.risestronger.org for training data,Wild Colonial Tavern,['https://facebook.com/events/1847186832188333'],risestronger.org,[],[],https://risestronger.org/events/ri-progressive-democrat-fundraiser-and-award-ceremony
"Jun 24, 2017 11:00 PM - Jun 25, 2017 12:00 AM PDT","b""Join us in Portland, OR along with millions around the nation and around the globe to declare in no uncertain terms that we will stand in the way of criminalization, mass deportation and hatred.\nThe Trump team has already announced that some of their first acts of brutality will be to lash out against immigrants and Muslims. They want to deport millions of immigrants, rip families apart and drive tens of millions of immigrants, refugees and their families and friends into silence out of fear.\nJust one week before Donald Trump's inauguration as a President elected by a minority of voters, it is critical that the majority stand up and say NO to Trump's promised reign of terror and YES to community, love for one another, shared strength and human dignity. It is time for us to link arms and stand as a line of defense.\n4310 SW Macadam Ave.""",2017-06-05 20:45:55.457040,"4310 SW Macadam Ave, Portland, OR","https://www.google.com/maps?q=45.4927925,-122.6726382","""NOT IN PORTLAND"" ICE RESISTANCE RALLY",Parsed www.risestronger.org for training data,We will be gathering in the open space along the tracks next to the ICE detention center.,[],risestronger.org,"['Immigration', 'Civil Rights and Civil Liberties']",[],https://risestronger.org/events/not-in-portland-ice-resistance-rally
"Jul 11, 2017  6:00 PM - Jul 11, 2017  7:15 PM EDT","b'All are welcome. No RSVP required. Meetings are bi-weekly through summer, and will resume their weekly schedule on September 5. Events and volunteer opportunities are sure to arise, however!\nActivist meetings will consist of event planning, occasional training, and some administrative tasks as necessary.\nSnacks provided.\nChildren welcome, but we are unable to provide child care.\nAny event changes (time, location, cancellation, etc.) will be posted by 3pm on event day.'",2017-06-05 20:45:56.806376,"3100 Professional Dr, Ann Arbor, MI 48104-5131","https://www.google.com/maps?q=42.2552398,-83.6991059",ANN ARBOR ACTIVIST NIGHT,Parsed www.risestronger.org for training data,,['https://facebook.com/events/199888820500927'],risestronger.org,[],[],https://risestronger.org/events/ann-arbor-activist-night-9f2816ac-4fb6-48f2-89fa-9ba46fbeaacc
"Jun 25, 2017 11:00 AM - Jun 25, 2017  6:00 PM EDT","b'PrideFest, which will be going into its 24th year in 2017, is our annual LGBT street fair that combines vendors, entertainers and activities for a day of fun and celebration in the name of equality. PrideFest attracts thousands of out-of-state visitors and brings them together with local residents and families, corporate sponsors, community leaders and area business owners.\nYou won\'t want to miss PrideFest this year! Multi-platinum selling artist, LeAnn Rimes, will headline this year\'s LGBT street festival.\nLeAnn\xe2\x80\x99s magnetic hits such as \xe2\x80\x9cHow Do I Live\xe2\x80\x9d and \xe2\x80\x9cCan\xe2\x80\x99t Fight the Moonlight,\xe2\x80\x9d in addition to new fan favorite and #1 Billboard Dance Club hit \xe2\x80\x9cLong Live Love,"" will be sure to dazzle the crowd at this year\xe2\x80\x99s festivities.\nPrideFest is the perfect place to stop to listen to a few tunes, grab a bite to eat or score some great Pride gear. And the best part is, it\'s totally FREE!\nSo be sure and round out your Pride experience with a trip to PrideFest.'",2017-06-05 20:45:57.978379,"154 Christopher St, Ste 1D, New York, NY, 10014","https://www.google.com/maps?q=40.7325517,-74.0080891",NYC PRIDE 2017: PRIDEFEST,Parsed www.risestronger.org for training data,NYC Pride (The NYC LGBT Pride Organizer),['https://facebook.com/events/1114286825361359'],risestronger.org,[],[],https://risestronger.org/events/nyc-pride-2017-pridefest
"Jun 12, 2017  9:00 AM - Jun 12, 2017  5:00 PM EDT","b'Join DC Vote (\nwww.dcvote.org\n) and the DC Statehood Coalition for\n""Statehood is Equality"" Lobby Day on June 12, 2017\nResidents from Washington D.C. and all over the US will be attending meetings with their Members of Congress\nand staff to discuss DC Statehood and DC Local Autonomy as well as other equality issues. We need your voice to join us!\nYou need to RSVP to reserve your space:\nhttp://www.dcvote.org/events/statehood-equality-lobby-day'",2017-06-05 20:45:58.892129,"East Capitol St NE & First St SE, Washington, DC 20004","https://www.google.com/maps?q=38.8899389,-77.0090505",EQUALITY LOBBY DAY,Parsed www.risestronger.org for training data,U.S. Capitol,[],risestronger.org,"['Governance and Rule of Law', 'Civil Rights and Civil Liberties']",[],https://risestronger.org/events/equality-lobby-day
"Aug 26, 2017  1:00 AM - Aug 26, 2017  5:00 PM EDT","b'INDIVISIBLE MARCH\xe2\x80\x8b\nJoin the Indivisible Movement to Resist Trump\xe2\x80\x99s Agenda\nRSVP 8.26\n\xe2\x80\x8bMarch in celebration of The Resistance and The 19th Amendment. INDIVISIBLE SUFFRAGISTS are in solidarity of Indivisible Actions inspired by the INDIVISIBLE GUIDE. The date of 8.26 was purposefully chosen based upon the official enactment. Thus in 1971, August 26 became designated as ""Women\'s Equality Day"" in the United States. If you are one of the 5,982+ officially registered Indivisible Groups via indivisibleguide.com and are interested in participating in the INDIVISIBLE MARCH, we welcome you to join us in celebration of our historical progress and accomplishments of THE RESISTANCE. We intend to acknowledge the 97th Anniversary of the 19th Amendment in 2017 and beyond. Please help us to uplift Indivisible Actions across the United States, and worldwide, for the countdown to the 100th anniversary in 2020. We ask that you register on indivisiblemarch.org via the RSVP page to confirm your attendance. Participation is not limited to Indivisible Groups. All like minded NPO organizations and activist groups contributing to THE RESISTANCE are welcome to take leadership in organizing and participating in the INDIVISIBLE MARCH. WE THE PEOPLE are the INDIVISIBLE MARCH.\xe2\x80\x8b\nINDIVISIBLE GROUP(S) :\nLINK :\nFurther Description :'",2017-06-05 20:46:06.121470,"300 Capitol Avenue, Hartford, CT, Hartford, CT, 06106","https://www.google.com/maps?q=41.7639411,-72.6841141",INDIVISIBLE MARCH ON CONNECTICUT,Parsed www.risestronger.org for training data,CT Legislative Office Building,['https://facebook.com/events/212936125875831'],risestronger.org,[],[],https://risestronger.org/events/indivisible-march-on-connecticut
"Jun 13, 2017  5:30 PM - Jun 13, 2017  6:30 PM EDT","b""This is the convening year for the new Terre Haute National Organization for Women (NOW) chapter and our first ever meeting. TH NOW is a multi-issue, grassroots feminist organization dedicated to protecting women's rights. Find out what TH NOW is working on and how you can get involved!\nWhat you can expect from the meeting:\n-an introduction to the new TH NOW chapter and its current members\n-information about the National Organization for Women and the current issues that are priority\n-a safe, all-inclusive and welcoming environment for everyone\n-refreshments\n-a play corner for the kiddos if they get restless\nGet engaged, Get active, TAKE ACTION""",2017-06-05 20:46:06.928710,"Vigo County Public Library, Meeting room C","https://www.google.com/maps?q=39.463954,-87.407655",TERRE HAUTE NOW CHAPTER MEETING,Parsed www.risestronger.org for training data,,['https://facebook.com/events/908538582622574'],risestronger.org,[],[],https://risestronger.org/events/terre-haute-now-chapter-meeting
"Jun 10, 2017  6:30 PM - Jun 10, 2017  9:30 PM MDT","b""Join us to sample wines made at this local winery by vintner Clyde Spero from grapes grown Colorado's only urban vineyard. Accompanying the wine will be a delicious buffet of Italian style tapas prepared by June Spero.\n$10 of your $35 reservation will go toward funding public educational activities put on by the League of Women Voters of Adams County. Send us a private message to reserve your place at this fun event!""",2017-06-05 20:46:08.868877,"3316 W 64th Ave, Denver, CO, 80221","https://www.google.com/maps?q=39.8119763,-105.0301574",WINE TASTING/BUFFET-LWV ADAMS COUNTY FUNDRAISER,Parsed www.risestronger.org for training data,Spero Winery,['https://facebook.com/events/650668461784116'],risestronger.org,[],[],https://risestronger.org/events/wine-tasting-buffet-lwv-adams-county-fundraiser
"Jun 24, 2017 12:00 PM - Jun 24, 2017  8:00 PM MST","b'Street Festival! Family Day! Queer Youth Pride! A little something for everyone on Capitol Hill for Pride Saturday, June 24, 2017.'",2017-06-05 20:46:09.887425,,,PRIDEFEST 2017 ON CAPITOL HILL,Parsed www.risestronger.org for training data,"Capitol Hill, Seattle 98102",['https://facebook.com/events/379128852458467'],risestronger.org,[],[],https://risestronger.org/events/pridefest-2017-on-capitol-hill
"Aug 26, 2017  1:00 PM - Aug 26, 2017  5:00 PM CDT","b'NOTICE : The following Indivisible Action currently requires Host(s). Unless official INDIVISIBLE MARCH Host(s) has been assigned to this event, the date shall be postponed (i.e. The initial scheduled date of August 26th 2017 shall be amended to the date of August 26th 2018 due to lack of leadership).indivisibleguide.com and/or indivisiblesuffragists.org (and/or all related Sponsorships and/or all Partnerships) shall NOT be liable for any special or consequential actions and/or damages that result from the use of, or the inability to use, the materials on this site or any and/or all related sites or any and/or all Social Media in association with the performance of the Host(s) organizing and representingindivisiblemarch.org, even if Indivisible Guide and/or Indivisible Suffragists has been advised of the possibility of such damages. The materials available on and/or from Facebook and Action Network are provided for general informational purposes only, do not constitute legal advice, and are not guaranteed to be complete or up-to-date in respect to the Indivisible Action INDIVISIBLE MARCH. Indivisible Suffragists does not provide legal advice and does not create an attorney-client relationship. If you need legal advice in regarding the INDIVISIBLE MARCH or any other subject matter in respect to The Resistance, please contact an attorney directly.\nORGANIZERS : The INDIVISIBLE MARCH Host(s) position is an honorable volunteered leadership position. If you represent an officially registered Indivisible Group or choose to register your group as an Indivisible Group on the indivisibleguide.com website via GROUP REGISTRATION, you qualify for the position of INDIVISIBLE MARCH Host(s) on behalf of your City or County district and may click onto the ORGANIZERS link to complete your Host(s) registration. The application for INDIVISIBLE MARCH Host(s) is not limited to representatives of Indivisible Groups, any and/or all unofficially registered progressive organizations and/or all groups resisting Trump\'s Agenda may apply as well.\nLINK :  http://indivisiblemarch.weebly.com/organizers.html\nDESCRIPTION :  INDIVISIBLE SUFFRAGISTS are in solidarity of the many Indivisible Actions inspired by the Indivisible Guide and Indivisible Groups Nationwide. The purpose of the INDIVISIBLE MARCH is to organize our resistance efforts more effectively and unify the accomplishments of more than 5,982 registered Indivisible Groups in the United States of America. We welcome you to take leadership as a Community Organizer in collaborating with other like-minded political activists to celebrate The Resistance.\nPROMOTION : We suggest that Host(s) create a FREE website via weebly.com or, if applicable, use your current Indivisible Group website for ""Host Contact Info"". That way Marchers can receive updates directly from your Indivisible Group site up until the last minute if your local INDIVISIBLE MARCH and Rally schedule changes.\nLOCATION : Location subject to change based upon required permits. Although ""Congress shall make no law respecting an establishment of religion, or prohibiting the free exercise thereof; or abridging the freedom of speech, or of the press; or the right of the people peaceably to assemble, and to petition the Government for a redress of grievances"", WE THE PEOPLE must abide by local laws that may limit the time, place and manner of such protests, to balance the rights of others and the safety of the community.\nPARKING : TBA\nTRANSPORTATION : TBA\nDATE : The date of August 26th was purposefully chosen for the 1st Annual INDIVISIBLE MARCH. Women in the United States were granted the right to vote on August 26, 1920, when the 19th Amendment to the United States Constitution was certified as law. Thus in 1971, August 26th became designated as ""Women\'s Equality Day"" in America. We intend to acknowledge the 97th Anniversary of the 19th Amendment in 2017 and beyond. Please help us to organize this historic event in a safe, legal and peaceful manner to uplift ALL Indivisible Groups across the United States as we commemorate the countdown to the 100th anniversary of the 19th Amendment in 2020.\nTIME : 1:00 PM - 5:00 PM unless otherwise stated.\nRALLY : Schedule of Rally Speaker(s) and Entertainment TBA.\nROUTE : TBA via mapmywalk.com\nRSVP : Please RSVP to confirm your INDIVISIBLE MARCH attendance. Marcher(s) registration ticket(s) are electronic (Zero Waste) and FREE. To RSVP for various cities and states, research our Indivisible March Facebook Page and click on Events and/or enter your ZIP CODE via indivisibleguide.com and click on Act Locally to search by type ""Indivisible Action"". You may receive updates via Facebook and E-MAIL from Indivisible March Network, the sponsor of this event.'",2017-06-05 20:46:10.949650,"Broadway St, Menomonie, WI 54751","https://www.google.com/maps?q=44.8973731,-91.9320519",INDIVISIBLE MARCH MENOMONIE,Parsed www.risestronger.org for training data,,['https://facebook.com/events/422067008178127'],risestronger.org,[],[],https://risestronger.org/events/indivisible-march-menomonie
"Aug 4, 2017 12:00 PM - Aug 4, 2017  1:00 PM CDT","b'Topic will be announced a day or two before the event. Check back with us.\n*** Dress for the weather.\n*** Bring your own sign.\n*** Code of Conduct: We will engage in peaceful, civil discourse. All attendees are expected to be polite and respectful at all times. We DO NOT engage with counter-protesters.'",2017-06-05 20:46:17.368827,"23600 College Blvd #201, Olathe, KS 66061","https://www.google.com/maps?q=38.927647,-94.8584293",SEN. JERRY MORAN'S OFFICE VISIT,Parsed www.risestronger.org for training data,,['https://facebook.com/events/755998661245335'],risestronger.org,['Governance and Rule of Law'],[],https://risestronger.org/events/sen-jerry-moran-s-office-visit-a298f97f-b56d-43f1-a33c-a9eca03d7602
"Jun 11, 2017 11:00 AM - Jun 11, 2017  6:00 PM CDT","b""On June 11, 2017 in Washington, D.C. there will be an Equality March for Unity and Pride. We will be having a sister march in the Minneapolis-St. Paul area in solidarity.\nAt this point we are planning to have the March start at 11:00 am (exact starting point TBD) and the rally at the State Capitol will start at 12:00.  After the march we encourage you to go to the Golden Valley Pride Festival!\nGolden Valley Pride Festival info: https://www.facebook.com/events/1174963492620470/\nLook for more details to come!\nAlso, if you are interested in helping to organize this march with Twin Cities Pride, please send us a message, email us at\n[email\xc2\xa0protected]\n/* <![CDATA[ */!function(t,e,r,n,c,a,p){try{t=document.currentScript||function(){for(t=document.getElementsByTagName('script'),e=t.length;e--;)if(t[e].getAttribute('data-cfhash'))return t[e]}();if(t&&(c=t.previousSibling)){p=t.parentNode;if(a=c.getAttribute('data-cfemail')){for(e='',r='0x'+a.substr(0,2)|0,n=2;a.length-n;n+=2)e+='%'+('0'+('0x'+a.substr(n,2)^r).toString(16)).slice(-2);p.replaceChild(document.createTextNode(decodeURIComponent(e)),c)}p.removeChild(t)}}catch(u){}}()/* ]]> */\n, or call us at 612-255-3260.""",2017-06-05 20:46:23.172143,"75 Rev Dr Martin Luther King Jr Blvd, Saint Paul, MN, 55155","https://www.google.com/maps?q=44.9543075,-93.102222","EQUALITY MARCH FOR UNITY AND PRIDE - TWIN CITIES, MN",Parsed www.risestronger.org for training data,Minnesota State Capitol,['https://facebook.com/events/189880528157045'],risestronger.org,"['Trade and Commerce', 'Governance and Rule of Law', 'Climate March', 'Energy and Climate', 'Healthcare', 'Civil Rights and Civil Liberties']",[],https://risestronger.org/events/equality-march-for-unity-and-pride-minnesota
"Aug 24, 2017  9:00 AM - Aug 24, 2017  5:00 PM CDT","b'On the first full day of the Embody Progress Conference, we will present a Day-Long Racial Justice Institute. Come learn about systemic oppression, intersectionality, and racial justice.\nEarly Bird Registration is $35 and will increase to $50 after April 1.\nThe cost of the Racial Justice Institute is included in the full registration of the Embody Progress Conference!'",2017-06-05 20:46:29.370738,"2101 Richard Arrington Jr Blvd N, Birmingham, AL, 35203","https://www.google.com/maps?q=33.5246156,-86.8105664",RACIAL JUSTICE INSTITUTE,Parsed www.risestronger.org for training data,Sheraton Birmingham Hotel,['https://facebook.com/events/397576380595087'],risestronger.org,[],[],https://risestronger.org/events/racial-justice-institute
"Jul 5, 2017  7:00 PM - Jul 5, 2017  9:00 PM EDT","b'The Executive Committee shall meet on the first and third Wednesday of each month unless decided otherwise at a regular meeting of the Executive Committee. Please check our Facebook page Lebanon County Democratic Party, or Twitter @LebDems for any notifications about meeting cancellations.\nUnless otherwise noted, all EXEC meetings are held at 7 pm at LCDC Headquarters, 23 S. 6th St, Lebanon PA 17042'",2017-06-05 20:46:30.176901,"23 S 6th St, Lebanon, PA, 17042","https://www.google.com/maps?q=40.3388414,-76.4212982",LCDC EXECUTIVE COMMITTEE MEETING,Parsed www.risestronger.org for training data,Lebanon County Democratic Party,['https://facebook.com/events/192709757865356'],risestronger.org,[],[],https://risestronger.org/events/lcdc-executive-committee-meeting-45e5a54e-d6d0-491a-bbe6-d57f59dacb92
"Jun 11, 2017 11:00 AM - Jun 12, 2017  1:00 AM MST","b'Las Vegas Pride and Human Rights Campaign Las Vegas will be organizing and hosting the local National Pride March, (NOW A GLOBAL MOVEMENT) ""In Solidarity!"" The location and time to be announced.'",2017-06-05 20:46:30.975491,,,LAS VEGAS INTERNATIONAL PRIDE MARCH RALLY,Parsed www.risestronger.org for training data,Suggest Edit,['https://facebook.com/events/173358866497405'],risestronger.org,[],[],https://risestronger.org/events/las-vegas-international-pride-march-rally
"Aug 18, 2020  1:00 PM - Aug 18, 2020  5:00 PM COT","b""Ratified on August 18, 1920, the 19th Amendment to the U.S. Constitution granted American women the right to vote\xe2\x80\x94a right known as woman suffrage. At the time the U.S. was founded, its female citizens did not share all of the same rights as men, including the right to vote. It was not until 1848 that the movement for women's rights launched on a national level with a convention in Seneca Falls, New York, organized by abolitionists Elizabeth Cady Stanton (1815-1902) and Lucretia Mott (1793-1880). Following the convention, the demand for the vote became a centerpiece of the women's rights movement. Stanton and Mott, along with Susan B. Anthony (1820-1906) and other activists, formed organizations that raised public awareness and lobbied the government to grant voting rights to women. After a 70-year battle, these groups finally emerged victorious with the passage of the 19th Amendment.\nNOTE : If you are one of over 3,000 officially registered Indivisible Groups via\nindivisibleguide.com\nand are interested in organizing to host and promote the Indivisible Suffragette Sisters 19th Amendment Anniversary March as an Event in your area please contact the Board of Directors and message for more information on the ISS Facebook Page.\nLINK :\nhttps://www.facebook.com/pg/SUFFRAGETTESISTERSANDBROTHERS/about/?ref=page_internal\nFurther Description : TBA""",2017-06-05 20:46:36.967539,,,19TH AMENDMENT 100TH ANNIVERSARY MARCH,Parsed www.risestronger.org for training data,Suggest Edit,['https://facebook.com/events/206869993130547'],risestronger.org,['Civil Rights and Civil Liberties'],[],https://risestronger.org/events/19th-amendment-100th-anniversary-march
